order-time,product,price,quantity
2017-04-01 18:38:00,COBRA (330ML),3.95,1
2017-04-01 18:26:00,Masala Sauce,3.95,1
2017-04-01 17:55:00,Mushroom Rice,3.95,1
2017-04-01 17:54:00,Onion Bhajee,3.95,1
2017-03-31 22:32:00,Prier Water (750ml),3.95,1
2017-03-31 19:56:00,Garlic Rice,3.95,1
2017-03-31 19:36:00,Onion Bhajee,3.95,1
2017-03-31 19:36:00,Special Fried Rice,3.95,1
2017-03-31 19:36:00,Onion Rice,3.95,1
2017-03-31 18:50:00,Onion Bhajee,3.95,1
2017-03-31 18:50:00,Meat Samosa,3.95,1
2017-03-31 18:45:00,Onion Bhajee,3.95,1
2017-03-31 18:39:00,Meat Samosa,3.95,1
2017-03-31 18:39:00,Onion Bhajee,3.95,1
2017-03-31 18:39:00,Mushroom Rice,3.95,1
2017-03-31 18:07:00,Mushroom Rice,3.95,1
2017-03-31 17:33:00,Onion Bhajee,3.95,1
2017-03-30 21:56:00,French Fries,3.95,1
2017-03-30 21:56:00,Mushroom Rice,3.95,1
2017-03-30 20:17:00,Mushroom Rice,3.95,1
2017-03-30 20:17:00,Meat Samosa,3.95,1
2017-03-30 20:03:00,Mushroom Rice,3.95,2
2017-03-30 18:18:00,Onion Bhajee,3.95,1
2017-03-29 21:17:00,Onion Bhajee,3.95,1
2017-03-29 19:27:00,Curry Sauce,3.95,1
2017-03-29 19:27:00,Onion Bhajee,3.95,1
2017-03-29 19:23:00,Onion Bhajee,3.95,1
2017-03-29 19:23:00,Egg Rice,3.95,1
2017-03-29 17:56:00,Special Fried Rice,3.95,1
2017-03-29 13:37:00,Onion Bhajee,3.95,1
2017-03-28 18:42:00,Special Fried Rice,3.95,1
2017-03-28 18:10:00,Vegetable Rice,3.95,1
2017-03-27 20:34:00,Meat Samosa,3.95,1
2017-03-27 20:34:00,Onion Bhajee,3.95,1
2017-03-27 19:27:00,Onion Bhajee,3.95,1
2017-03-26 22:05:00,French Fries,3.95,1
2017-03-26 20:13:00,Meat Samosa,3.95,1
2017-03-26 19:13:00,Meat Samosa,3.95,1
2017-03-26 19:13:00,Korma Sauce,3.95,1
2017-03-26 19:13:00,Onion Bhajee,3.95,1
2017-03-26 19:01:00,Onion Bhajee,3.95,1
2017-03-26 18:25:00,French Fries,3.95,1
2017-03-26 18:25:00,Onion Bhajee,3.95,1
2017-03-26 18:17:00,Mushroom Rice,3.95,2
2017-03-26 17:08:00,Onion Bhajee,3.95,1
2017-03-26 13:12:00,Onion Bhajee,3.95,1
2017-03-25 20:23:00,Egg Rice,3.95,1
2017-03-25 18:16:00,Keema Rice,3.95,1
2017-03-25 18:13:00,French Fries,3.95,1
2017-03-25 18:04:00,Onion Rice,3.95,1
2017-03-25 17:03:00,Mushroom Rice,3.95,1
2017-03-25 12:12:00,Egg Paratha,3.95,1
2017-03-24 22:44:00,Mushroom Rice,3.95,1
2017-03-24 19:45:00,Onion Bhajee,3.95,1
2017-03-24 19:45:00,Meat Samosa,3.95,1
2017-03-24 19:13:00,Mushroom Rice,3.95,2
2017-03-24 18:53:00,Mushroom Rice,3.95,1
2017-03-24 18:53:00,Vegetable Rice,3.95,1
2017-03-24 18:53:00,Onion Bhajee,3.95,1
2017-03-24 18:53:00,Meat Samosa,3.95,1
2017-03-24 18:53:00,Mushroom Rice,3.95,1
2017-03-24 18:03:00,Special Fried Rice,3.95,1
2017-03-24 18:03:00,Onion Bhajee,3.95,1
2017-03-22 12:11:00,Special Fried Rice,3.95,1
2017-03-21 19:07:00,Egg Rice,3.95,1
2017-03-20 20:09:00,Mushroom Rice,3.95,1
2017-03-20 19:03:00,Mushroom Rice,3.95,2
2017-03-19 19:25:00,Onion Bhajee,3.95,1
2017-03-19 19:15:00,Mushroom Rice,3.95,1
2017-03-19 19:15:00,Prier Water (750ml),3.95,1
2017-03-19 19:03:00,Onion Bhajee,3.95,1
2017-03-19 19:03:00,Onion Rice,3.95,1
2017-03-19 18:34:00,Vegetable Rice,3.95,1
2017-03-19 13:20:00,Vegetable Rice,3.95,3
2017-03-18 20:12:00,Onion Bhajee,3.95,1
2017-03-18 19:48:00,Mushroom Rice,3.95,1
2017-03-18 18:53:00,Onion Bhajee,3.95,1
2017-03-18 18:34:00,Special Fried Rice,3.95,1
2017-03-18 18:24:00,French Fries,3.95,1
2017-03-18 17:46:00,Onion Bhajee,3.95,2
2017-03-18 17:46:00,Keema Rice,3.95,1
2017-03-18 17:46:00,Garlic Rice,3.95,1
2017-03-18 17:37:00,Onion Bhajee,3.95,1
2017-03-18 17:30:00,Korma Sauce,3.95,1
2017-03-18 17:30:00,Special Fried Rice,3.95,1
2017-03-18 16:31:00,Special Fried Rice,3.95,1
2017-03-18 12:51:00,Mushroom Rice,3.95,1
2017-03-17 22:23:00,Meat Samosa,3.95,1
2017-03-17 22:23:00,Onion Bhajee,3.95,1
2017-03-17 22:07:00,French Fries,3.95,1
2017-03-17 21:36:00,Onion Bhajee,3.95,1
2017-03-17 20:19:00,Onion Bhajee,3.95,1
2017-03-17 19:53:00,Onion Bhajee,3.95,2
2017-03-17 19:53:00,Onion Rice,3.95,1
2017-03-17 19:04:00,Onion Bhajee,3.95,1
2017-03-17 19:04:00,Special Fried Rice,3.95,2
2017-03-17 18:13:00,Keema Rice,3.95,1
2017-03-16 19:10:00,Onion Bhajee,3.95,2
2017-03-16 19:10:00,Dhansak Sauce,3.95,1
2017-03-16 17:35:00,Onion Bhajee,3.95,1
2017-03-16 12:19:00,Meat Samosa,3.95,1
2017-03-15 19:46:00,Mushroom Rice,3.95,1
2017-03-15 19:27:00,Onion Bhajee,3.95,1
2017-03-15 19:27:00,Mushroom Rice,3.95,1
2017-03-15 19:27:00,Egg Rice,3.95,1
2017-03-15 18:44:00,Vegetable Rice,3.95,1
2017-03-15 18:44:00,Onion Bhajee,3.95,1
2017-03-14 19:30:00,Onion Bhajee,3.95,1
2017-03-13 19:18:00,Onion Bhajee,3.95,1
2017-03-13 19:18:00,Mushroom Rice,3.95,1
2017-03-13 18:46:00,Special Fried Rice,3.95,1
2017-03-13 18:46:00,Stuffed Paratha,3.95,1
2017-03-13 18:35:00,Onion Bhajee,3.95,1
2017-03-13 17:04:00,Masala Sauce,3.95,1
2017-03-13 17:04:00,Meat Samosa,3.95,1
2017-03-13 17:04:00,Onion Bhajee,3.95,1
2017-03-13 17:04:00,French Fries,3.95,1
2017-03-12 18:45:00,Meat Samosa,3.95,1
2017-03-12 18:45:00,Onion Bhajee,3.95,1
2017-03-12 18:45:00,Special Fried Rice,3.95,1
2017-03-12 18:42:00,Saag Rice,3.95,1
2017-03-11 22:40:00,French Fries,3.95,1
2017-03-11 20:06:00,Onion Bhajee,3.95,3
2017-03-11 20:06:00,Onion Rice,3.95,2
2017-03-11 19:00:00,Onion Bhajee,3.95,3
2017-03-11 19:00:00,Mushroom Rice,3.95,1
2017-03-11 18:46:00,Egg Rice,3.95,1
2017-03-11 18:44:00,Mushroom Rice,3.95,1
2017-03-11 18:18:00,Special Fried Rice,3.95,1
2017-03-11 16:18:00,Onion Bhajee,3.95,1
2017-03-11 16:18:00,French Fries,3.95,1
2017-03-11 16:13:00,Onion Bhajee,3.95,1
2017-03-11 16:13:00,French Fries,3.95,1
2017-03-11 12:37:00,Meat Samosa,3.95,1
2017-03-10 21:39:00,Keema Rice,3.95,1
2017-03-10 19:22:00,French Fries,3.95,1
2017-03-10 19:17:00,Mushroom Rice,3.95,1
2017-03-10 18:36:00,Meat Samosa,3.95,1
2017-03-10 18:36:00,Mushroom Rice,3.95,1
2017-03-10 17:58:00,Vegetable Rice,3.95,1
2017-03-09 19:02:00,Onion Rice,3.95,1
2017-03-08 21:44:00,Still Water (750ml),3.95,2
2017-03-08 12:14:00,Egg Rice,3.95,1
2017-03-08 12:14:00,Vegetable Rice,3.95,1
2017-03-08 12:14:00,Special Fried Rice,3.95,1
2017-03-07 20:32:00,Special Fried Rice,3.95,1
2017-03-07 20:32:00,Keema Rice,3.95,1
2017-03-07 17:38:00,Onion Bhajee,3.95,1
2017-03-05 19:40:00,Vegetable Rice,3.95,3
2017-03-05 19:04:00,Mushroom Rice,3.95,1
2017-03-05 18:42:00,Egg Rice,3.95,1
2017-03-05 18:39:00,Onion Bhajee,3.95,1
2017-03-05 18:04:00,Vegetable Rice,3.95,2
2017-03-05 17:42:00,Keema Rice,3.95,1
2017-03-05 17:42:00,Mushroom Rice,3.95,1
2017-03-04 21:37:00,Mushroom Rice,3.95,1
2017-03-04 21:37:00,Onion Bhajee,3.95,1
2017-03-04 21:37:00,Saag Rice,3.95,1
2017-03-04 20:22:00,Onion Bhajee,3.95,1
2017-03-04 19:41:00,Special Fried Rice,3.95,1
2017-03-04 19:03:00,Onion Bhajee,3.95,1
2017-03-04 19:03:00,Special Fried Rice,3.95,1
2017-03-04 18:31:00,Onion Bhajee,3.95,1
2017-03-04 17:43:00,Onion Bhajee,3.95,2
2017-03-04 17:43:00,Keema Rice,3.95,1
2017-03-04 17:43:00,Garlic Rice,3.95,1
2017-03-03 20:27:00,Korma Sauce,3.95,1
2017-03-03 20:27:00,Meat Samosa,3.95,1
2017-03-03 18:35:00,Meat Samosa,3.95,1
2017-03-03 18:35:00,Keema Rice,3.95,1
2017-03-03 18:19:00,Onion Bhajee,3.95,1
2017-03-03 16:56:00,Curry Sauce,3.95,1
2017-03-02 21:17:00,Meat Samosa,3.95,1
2017-03-02 21:17:00,Mushroom Rice,3.95,1
2017-03-02 19:12:00,French Fries,3.95,1
2017-03-02 18:36:00,Onion Bhajee,3.95,1
2017-03-01 19:06:00,Onion Bhajee,3.95,1
2017-02-28 20:40:00,Meat Samosa,3.95,1
2017-02-28 20:40:00,Onion Bhajee,3.95,1
2017-02-27 18:26:00,Vegetable Rice,3.95,2
2017-02-26 18:23:00,Special Fried Rice,3.95,1
2017-02-26 18:23:00,Meat Samosa,3.95,1
2017-02-25 19:46:00,Meat Samosa,3.95,1
2017-02-25 19:46:00,Korma Sauce,3.95,1
2017-02-25 19:35:00,Mushroom Rice,3.95,1
2017-02-25 18:31:00,Onion Bhajee,3.95,1
2017-02-25 17:49:00,Onion Bhajee,3.95,1
2017-02-25 17:41:00,Special Fried Rice,3.95,1
2017-02-25 17:36:00,Special Fried Rice,3.95,1
2017-02-25 12:34:00,Special Fried Rice,3.95,1
2017-02-24 21:56:00,Onion Bhajee,3.95,1
2017-02-24 21:56:00,Masala Sauce,3.95,1
2017-02-24 21:56:00,French Fries,3.95,1
2017-02-24 20:09:00,Meat Samosa,3.95,1
2017-02-24 20:05:00,Meat Samosa,3.95,1
2017-02-24 18:30:00,Onion Bhajee,3.95,1
2017-02-24 18:27:00,Onion Bhajee,3.95,1
2017-02-23 18:26:00,Meat Samosa,3.95,1
2017-02-23 18:26:00,Mushroom Rice,3.95,1
2017-02-23 18:21:00,Meat Samosa,3.95,1
2017-02-23 12:05:00,Vegetable Rice,3.95,1
2017-02-22 20:22:00,Onion Bhajee,3.95,1
2017-02-22 19:07:00,Onion Bhajee,3.95,1
2017-02-22 18:45:00,Mushroom Rice,3.95,1
2017-02-22 18:22:00,Saag Rice,3.95,1
2017-02-22 11:57:00,Vegetable Rice,3.95,2
2017-02-21 18:05:00,Stuffed Paratha,3.95,1
2017-02-21 18:05:00,Madras Sauce,3.95,1
2017-02-21 17:55:00,Special Fried Rice,3.95,1
2017-02-20 20:00:00,Vegetable Rice,3.95,1
2017-02-20 19:20:00,Garlic Rice,3.95,1
2017-02-20 19:02:00,Meat Samosa,3.95,1
2017-02-19 18:50:00,Onion Bhajee,3.95,1
2017-02-19 18:46:00,Mushroom Rice,3.95,3
2017-02-18 20:16:00,Special Fried Rice,3.95,1
2017-02-18 19:26:00,Keema Rice,3.95,1
2017-02-18 19:26:00,Meat Samosa,3.95,1
2017-02-18 19:18:00,Mushroom Rice,3.95,1
2017-02-18 19:11:00,Mushroom Rice,3.95,1
2017-02-18 18:49:00,Keema Rice,3.95,1
2017-02-18 18:47:00,Mushroom Rice,3.95,1
2017-02-18 18:12:00,Onion Bhajee,3.95,1
2017-02-18 18:07:00,Madras Sauce,3.95,1
2017-02-18 17:48:00,Onion Bhajee,3.95,1
2017-02-18 14:35:00,Onion Bhajee,3.95,1
2017-02-18 11:53:00,Vegetable Rice,3.95,1
2017-02-18 11:53:00,Masala Sauce,3.95,1
2017-02-18 11:53:00,Dhansak Sauce,3.95,1
2017-02-18 11:53:00,Madras Sauce,3.95,1
2017-02-17 19:27:00,Onion Rice,3.95,1
2017-02-17 18:51:00,Special Fried Rice,3.95,1
2017-02-17 18:31:00,Meat Samosa,3.95,1
2017-02-17 18:31:00,Mushroom Rice,3.95,1
2017-02-17 18:24:00,Egg Rice,3.95,1
2017-02-17 18:21:00,French Fries,3.95,1
2017-02-17 17:13:00,Vegetable Rice,3.95,1
2017-02-16 20:11:00,Lemon Rice,3.95,1
2017-02-16 20:11:00,Prier Water (750ml),3.95,1
2017-02-16 19:03:00,Onion Bhajee,3.95,1
2017-02-16 19:04:00,Mushroom Rice,3.95,1
2017-02-16 17:18:00,Bengal Salad,3.95,1
2017-02-16 17:18:00,Lemon Rice,3.95,1
2017-02-15 19:20:00,Onion Bhajee,3.95,1
2017-02-15 19:20:00,Onion Rice,3.95,1
2017-02-15 16:53:00,Saag Rice,3.95,1
2017-02-14 20:12:00,Vegetable Rice,3.95,1
2017-02-14 20:03:00,Onion Bhajee,3.95,1
2017-02-14 20:03:00,Special Fried Rice,3.95,1
2017-02-14 19:24:00,Meat Samosa,3.95,1
2017-02-14 19:24:00,French Fries,3.95,1
2017-02-14 18:42:00,Meat Samosa,3.95,1
2017-02-14 18:42:00,Korma Sauce,3.95,1
2017-02-14 18:26:00,Mushroom Rice,3.95,1
2017-02-14 18:16:00,Meat Samosa,3.95,1
2017-02-14 13:24:00,Onion Bhajee,3.95,1
2017-02-13 20:09:00,Meat Samosa,3.95,1
2017-02-13 18:01:00,Mushroom Rice,3.95,1
2017-02-13 17:51:00,Onion Bhajee,3.95,1
2017-02-13 17:39:00,Mushroom Rice,3.95,1
2017-02-13 17:18:00,Onion Bhajee,3.95,1
2017-02-12 19:05:00,Meat Samosa,3.95,1
2017-02-12 19:05:00,Masala Sauce,3.95,1
2017-02-12 19:01:00,Meat Samosa,3.95,1
2017-02-12 19:01:00,Masala Sauce,3.95,1
2017-02-12 18:41:00,Onion Bhajee,3.95,1
2017-02-11 20:33:00,Meat Samosa,3.95,1
2017-02-11 19:16:00,Mushroom Rice,3.95,1
2017-02-11 19:02:00,Onion Bhajee,3.95,1
2017-02-11 18:15:00,Onion Bhajee,3.95,2
2017-02-11 18:15:00,Onion Rice,3.95,1
2017-02-11 17:48:00,Onion Bhajee,3.95,2
2017-02-10 21:27:00,Egg Paratha,3.95,1
2017-02-10 21:27:00,Mushroom Rice,3.95,1
2017-02-10 19:10:00,Mushroom Rice,3.95,1
2017-02-10 18:51:00,Onion Bhajee,3.95,1
2017-02-10 18:51:00,Mushroom Rice,3.95,1
2017-02-10 18:32:00,Meat Samosa,3.95,1
2017-02-10 18:32:00,Mushroom Rice,3.95,1
2017-02-10 18:22:00,Onion Bhajee,3.95,1
2017-02-09 20:47:00,Meat Samosa,3.95,1
2017-02-09 20:47:00,Onion Bhajee,3.95,1
2017-02-09 18:54:00,Mushroom Rice,3.95,2
2017-02-09 18:54:00,Egg Paratha,3.95,1
2017-02-09 18:54:00,Meat Samosa,3.95,1
2017-02-09 18:54:00,Onion Bhajee,3.95,1
2017-02-09 18:09:00,COBRA (330ML),3.95,1
2017-02-09 17:12:00,Meat Samosa,3.95,1
2017-02-08 19:32:00,COBRA (330ML),3.95,2
2017-02-08 19:07:00,Onion Bhajee,3.95,1
2017-02-08 18:45:00,Masala Sauce,3.95,1
2017-02-08 17:51:00,Mushroom Rice,3.95,1
2017-02-08 15:58:00,Meat Samosa,3.95,3
2017-02-08 15:58:00,Keema Rice,3.95,3
2017-02-07 20:00:00,Special Fried Rice,3.95,1
2017-02-07 17:40:00,Special Fried Rice,3.95,1
2017-02-06 18:04:00,Onion Rice,3.95,1
2017-02-06 17:55:00,Onion Rice,3.95,1
2017-02-05 18:37:00,Meat Samosa,3.95,1
2017-02-05 18:37:00,Keema Rice,3.95,1
2017-02-05 18:37:00,Onion Bhajee,3.95,2
2017-02-05 18:37:00,Mushroom Rice,3.95,2
2017-02-05 18:37:00,Masala Sauce,3.95,1
2017-02-05 17:55:00,Onion Bhajee,3.95,1
2017-02-05 17:55:00,Egg Rice,3.95,1
2017-02-05 17:55:00,Mushroom Rice,3.95,1
2017-02-05 17:55:00,Meat Samosa,3.95,1
2017-02-05 12:25:00,Egg Rice,3.95,1
2017-02-05 12:25:00,Vegetable Rice,3.95,1
2017-02-04 22:53:00,French Fries,3.95,1
2017-02-04 20:26:00,Meat Samosa,3.95,1
2017-02-04 20:26:00,Vegetable Rice,3.95,1
2017-02-04 19:37:00,Mushroom Rice,3.95,1
2017-02-04 19:15:00,Saag Rice,3.95,1
2017-02-04 18:41:00,Onion Rice,3.95,1
2017-02-04 18:39:00,Onion Bhajee,3.95,1
2017-02-04 18:39:00,Meat Samosa,3.95,1
2017-02-04 18:39:00,Onion Rice,3.95,1
2017-02-04 18:12:00,Onion Bhajee,3.95,3
2017-02-04 18:12:00,Egg Rice,3.95,1
2017-02-04 18:12:00,Keema Rice,3.95,2
2017-02-04 18:07:00,Stuffed Paratha,3.95,1
2017-02-04 18:07:00,Onion Bhajee,3.95,2
2017-02-04 17:33:00,Masala Sauce,3.95,1
2017-02-04 17:33:00,Onion Rice,3.95,1
2017-02-04 17:30:00,Meat Samosa,3.95,3
2017-02-04 17:30:00,Egg Rice,3.95,1
2017-02-04 17:23:00,Meat Samosa,3.95,3
2017-02-03 20:24:00,Meat Samosa,3.95,1
2017-02-03 20:24:00,Mushroom Rice,3.95,1
2017-02-03 13:58:00,Meat Samosa,3.95,3
2017-02-01 21:41:00,French Fries,3.95,1
2017-02-01 19:07:00,Special Fried Rice,3.95,1
2017-01-31 19:17:00,Onion Bhajee,3.95,1
2017-01-31 19:17:00,Stuffed Paratha,3.95,1
2017-01-31 19:05:00,Special Fried Rice,3.95,1
2017-01-31 17:49:00,Onion Bhajee,3.95,2
2017-01-31 17:49:00,Onion Rice,3.95,1
2017-01-31 17:47:00,Onion Bhajee,3.95,1
2017-01-31 11:56:00,Garlic Rice,3.95,1
2017-01-31 11:56:00,Egg Rice,3.95,1
2017-01-29 18:53:00,Onion Bhajee,3.95,1
2017-01-29 18:53:00,Egg Rice,3.95,1
2017-01-28 20:40:00,Special Fried Rice,3.95,1
2017-01-28 20:40:00,Lemon Rice,3.95,1
2017-01-28 19:49:00,Onion Bhajee,3.95,1
2017-01-28 19:24:00,Mushroom Rice,3.95,1
2017-01-28 18:58:00,Meat Samosa,3.95,1
2017-01-28 18:17:00,Onion Rice,3.95,3
2017-01-28 17:49:00,Onion Bhajee,3.95,2
2017-01-28 17:49:00,Special Fried Rice,3.95,1
2017-01-28 17:49:00,Keema Rice,3.95,1
2017-01-28 17:09:00,Mushroom Rice,3.95,1
2017-01-28 17:09:00,Masala Sauce,3.95,1
2017-01-28 17:00:00,Madras Sauce,3.95,1
2017-01-28 16:51:00,Mushroom Rice,3.95,1
2017-01-27 20:37:00,Special Fried Rice,3.95,1
2017-01-27 20:13:00,Onion Bhajee,3.95,1
2017-01-27 20:13:00,French Fries,3.95,1
2017-01-27 19:48:00,Meat Samosa,3.95,1
2017-01-27 19:29:00,Onion Bhajee,3.95,1
2017-01-27 19:32:00,Special Fried Rice,3.95,1
2017-01-27 19:32:00,French Fries,3.95,1
2017-01-27 18:38:00,Bengal Salad,3.95,1
2017-01-27 18:38:00,Vegetable Rice,3.95,1
2017-01-27 18:31:00,Saag Rice,3.95,1
2017-01-27 18:31:00,Onion Rice,3.95,1
2017-01-27 18:29:00,Onion Bhajee,3.95,1
2017-01-27 18:29:00,Special Fried Rice,3.95,1
2017-01-27 18:26:00,Meat Samosa,3.95,1
2017-01-27 18:26:00,Mushroom Rice,3.95,1
2017-01-27 18:26:00,Onion Bhajee,3.95,1
2017-01-26 18:32:00,Onion Bhajee,3.95,1
2017-01-26 18:23:00,Mushroom Rice,3.95,1
2017-01-26 11:51:00,Onion Bhajee,3.95,1
2017-01-26 11:51:00,Mushroom Rice,3.95,1
2017-01-26 11:51:00,Egg Rice,3.95,1
2017-01-26 11:51:00,Special Fried Rice,3.95,2
2017-01-25 19:49:00,Mushroom Rice,3.95,1
2017-01-25 19:47:00,Madras Sauce,3.95,1
2017-01-25 19:47:00,COBRA (330ML),3.95,1
2017-01-25 19:28:00,Onion Rice,3.95,1
2017-01-25 18:53:00,Meat Samosa,3.95,1
2017-01-25 17:53:00,Meat Samosa,3.95,1
2017-01-25 17:53:00,Korma Sauce,3.95,1
2017-01-24 17:21:00,Special Fried Rice,3.95,1
2017-01-24 17:20:00,Meat Samosa,3.95,1
2017-01-24 17:20:00,French Fries,3.95,1
2017-01-23 19:51:00,Mushroom Rice,3.95,1
2017-01-23 19:28:00,Onion Bhajee,3.95,1
2017-01-23 18:15:00,Vegetable Rice,3.95,1
2017-01-23 17:52:00,Onion Bhajee,3.95,1
2017-01-23 16:54:00,Curry Sauce,3.95,1
2017-01-23 16:54:00,Mushroom Rice,3.95,1
2017-01-23 16:54:00,Special Fried Rice,3.95,1
2017-01-22 17:31:00,Vegetable Rice,3.95,4
2017-01-21 20:57:00,Garlic Rice,3.95,1
2017-01-21 20:09:00,Onion Bhajee,3.95,1
2017-01-21 20:09:00,Meat Samosa,3.95,1
2017-01-21 19:15:00,Egg Rice,3.95,1
2017-01-21 18:26:00,Meat Samosa,3.95,1
2017-01-21 18:26:00,Onion Bhajee,3.95,1
2017-01-21 18:26:00,Special Fried Rice,3.95,1
2017-01-21 18:18:00,Meat Samosa,3.95,1
2017-01-21 18:18:00,Onion Bhajee,3.95,1
2017-01-21 18:18:00,Special Fried Rice,3.95,1
2017-01-21 17:45:00,Onion Bhajee,3.95,2
2017-01-21 17:45:00,Garlic Rice,3.95,1
2017-01-21 17:45:00,Keema Rice,3.95,1
2017-01-20 20:34:00,Meat Samosa,3.95,1
2017-01-20 19:56:00,Onion Bhajee,3.95,2
2017-01-20 19:56:00,Onion Rice,3.95,1
2017-01-20 18:20:00,Vegetable Rice,3.95,1
2017-01-20 18:18:00,Special Fried Rice,3.95,1
2017-01-20 17:49:00,French Fries,3.95,1
2017-01-20 14:04:00,Special Fried Rice,3.95,1
2017-01-19 20:28:00,Keema Rice,3.95,1
2017-01-19 18:58:00,Meat Samosa,3.95,1
2017-01-19 18:57:00,Mushroom Rice,3.95,1
2017-01-19 17:52:00,Onion Bhajee,3.95,1
2017-01-18 19:37:00,Onion Bhajee,3.95,1
2017-01-18 18:37:00,Onion Bhajee,3.95,1
2017-01-18 17:39:00,Special Fried Rice,3.95,1
2017-01-18 17:06:00,Onion Bhajee,3.95,1
2017-01-18 17:06:00,Keema Rice,3.95,1
2017-01-16 20:15:00,Meat Samosa,3.95,2
2017-01-16 18:39:00,Garlic Rice,3.95,1
2017-01-16 18:03:00,Onion Bhajee,3.95,1
2017-01-16 18:03:00,Egg Rice,3.95,1
2017-01-16 17:05:00,Onion Rice,3.95,1
2017-01-15 20:47:00,Still Water (750ml),3.95,1
2017-01-15 18:01:00,Lemon Rice,3.95,1
2017-01-15 17:23:00,Special Fried Rice,3.95,1
2017-01-15 17:11:00,Special Fried Rice,3.95,1
2017-01-15 17:00:00,Stuffed Paratha,3.95,2
2017-01-15 00:04:00,Meat Samosa,3.95,1
2017-01-14 20:12:00,Onion Rice,3.95,1
2017-01-14 20:12:00,Mushroom Rice,3.95,1
2017-01-14 20:03:00,Masala Sauce,3.95,1
2017-01-14 19:57:00,Masala Sauce,3.95,1
2017-01-14 19:15:00,Egg Rice,3.95,1
2017-01-14 19:01:00,Onion Bhajee,3.95,1
2017-01-14 18:14:00,French Fries,3.95,1
2017-01-14 16:54:00,French Fries,3.95,1
2017-01-13 18:41:00,Onion Bhajee,3.95,1
2017-01-13 18:21:00,Onion Bhajee,3.95,1
2017-01-13 17:56:00,Vindaloo Sauce,3.95,1
2017-01-13 17:39:00,Onion Bhajee,3.95,1
2017-01-13 17:39:00,Mushroom Rice,3.95,1
2017-01-12 19:01:00,Keema Rice,3.95,1
2017-01-12 18:47:00,Onion Bhajee,3.95,1
2017-01-11 19:15:00,Mushroom Rice,3.95,1
2017-01-11 18:50:00,Meat Samosa,3.95,1
2017-01-11 18:50:00,Onion Bhajee,3.95,1
2017-01-11 18:50:00,Keema Rice,3.95,1
2017-01-09 12:25:00,Onion Bhajee,3.95,1
2017-01-08 21:38:00,Garlic Rice,3.95,1
2017-01-08 19:41:00,Vegetable Rice,3.95,1
2017-01-08 19:12:00,Onion Bhajee,3.95,1
2017-01-08 18:59:00,Onion Bhajee,3.95,1
2017-01-08 18:38:00,Korma Sauce,3.95,1
2017-01-08 18:38:00,Mushroom Rice,3.95,1
2017-01-08 18:35:00,Meat Samosa,3.95,1
2017-01-08 18:02:00,Onion Bhajee,3.95,1
2017-01-08 17:43:00,Egg Rice,3.95,1
2017-01-08 17:23:00,Keema Rice,3.95,1
2017-01-08 17:13:00,Egg Rice,3.95,1
2017-01-08 17:13:00,Egg Paratha,3.95,1
2017-01-08 16:56:00,Korma Sauce,3.95,1
2017-01-08 16:56:00,Special Fried Rice,3.95,1
2017-01-08 16:56:00,French Fries,3.95,1
2017-01-07 20:48:00,Mushroom Rice,3.95,1
2017-01-07 19:36:00,Onion Bhajee,3.95,1
2017-01-07 19:36:00,French Fries,3.95,1
2017-01-07 19:29:00,Onion Bhajee,3.95,1
2017-01-07 19:21:00,Onion Rice,3.95,1
2017-01-07 19:12:00,Meat Samosa,3.95,1
2017-01-07 19:12:00,Korma Sauce,3.95,1
2017-01-07 19:12:00,Keema Rice,3.95,1
2017-01-07 18:28:00,Onion Rice,3.95,1
2017-01-07 18:16:00,Onion Bhajee,3.95,1
2017-01-07 18:16:00,French Fries,3.95,2
2017-01-07 18:04:00,Mushroom Rice,3.95,3
2017-01-07 18:04:00,Meat Samosa,3.95,3
2017-01-07 17:54:00,Onion Bhajee,3.95,2
2017-01-07 17:54:00,Keema Rice,3.95,1
2017-01-07 17:54:00,Egg Rice,3.95,1
2017-01-07 17:25:00,French Fries,3.95,1
2017-01-06 20:09:00,COBRA (330ML),3.95,1
2017-01-06 19:49:00,Onion Bhajee,3.95,1
2017-01-06 19:04:00,Mushroom Rice,3.95,2
2017-01-06 18:43:00,Lemon Rice,3.95,1
2017-01-06 18:28:00,Meat Samosa,3.95,1
2017-01-06 18:28:00,Mushroom Rice,3.95,1
2017-01-06 18:25:00,Egg Rice,3.95,1
2017-01-06 18:25:00,Onion Bhajee,3.95,1
2017-01-06 18:12:00,Vegetable Rice,3.95,1
2017-01-06 17:34:00,Onion Bhajee,3.95,1
2017-01-06 17:34:00,Garlic Rice,3.95,1
2017-01-06 17:32:00,Onion Rice,3.95,2
2017-01-05 17:38:00,Onion Bhajee,3.95,1
2017-01-05 17:38:00,Onion Rice,3.95,1
2017-01-05 17:35:00,Meat Samosa,3.95,1
2017-01-05 17:35:00,French Fries,3.95,1
2017-01-05 13:37:00,Meat Samosa,3.95,1
2017-01-04 18:23:00,Meat Samosa,3.95,1
2017-01-04 18:23:00,Onion Bhajee,3.95,1
2017-01-04 18:23:00,Special Fried Rice,3.95,1
2017-01-04 18:10:00,Meat Samosa,3.95,1
2017-01-04 18:10:00,Onion Bhajee,3.95,1
2017-01-04 18:10:00,Masala Sauce,3.95,1
2017-01-04 17:16:00,Meat Samosa,3.95,1
2017-01-04 17:04:00,Lemon Rice,3.95,1
